,department_0,department_1,department_2,department_3,department_4,department_5,department_6,department_7,department_8,department_9,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
2236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,5.0,8.0,0,0.0,no
2237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,5.0,5.0,0,1.0,no
2238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,2,6.0,8.0,0,3.0,no
2239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,1,4.0,9.0,0,0.0,no
2240,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,2,7.0,7.0,0,5.0,no
2241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,2,4.0,7.0,0,0.0,no
2242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,5.0,9.0,0,2.0,no
2243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,4.0,8.0,0,0.0,no
2244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,3,1,5.0,8.0,0,2.0,no
2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,3,1,5.0,9.0,1,2.0,no
2246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2,6.0,8.0,0,4.0,no
2247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,5.0,7.0,0,2.0,no
2248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,3,1,6.0,7.0,1,2.0,no
2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,4,1,5.0,9.0,0,0.0,no
2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,4,1,5.0,6.0,0,1.0,no
2251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,1,4.0,7.0,0,0.0,no
2252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,3,2,5.0,9.0,0,2.0,no
2253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,5.0,6.0,0,0.0,no
2254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,2,5.0,7.0,0,1.0,no
2255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,5.0,8.0,0,1.0,no
2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,4,1,7.0,2.0,0,5.0,no
2257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,3,1,6.0,7.0,0,2.0,no
2258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,6.0,6.0,1,3.0,no
2259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,0,5.0,8.0,0,2.0,no
2260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4.0,4,0,6.0,0.0,1,3.0,no
2261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,1,6.0,9.0,0,4.0,no
2262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,7.0,7.0,0,5.0,no
2263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,6.0,5.0,0,3.0,no
2264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,0,6.0,7.0,0,4.0,no
2265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,6.0,9.0,0,4.0,no
2266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,0,6.0,8.0,0,4.0,no
2267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,5.0,6.0,0,1.0,no
2268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,6.0,7.0,0,4.0,no
2269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,7.0,3.0,1,5.0,no
2270,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,3,1,7.0,3.0,0,6.0,no
2271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,1,7.0,7.0,0,5.0,no
2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,3,1,5.0,8.0,0,1.0,no
2273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,0,5.0,8.0,0,0.0,no
2274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,2,7.0,5.0,0,5.0,no
2275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,2,6.0,5.0,0,2.0,no
2276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,0,7.0,8.0,0,4.0,no
2277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,1,5.0,5.0,0,1.0,no
2278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3,1,6.0,4.0,0,3.0,no
2279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,7.0,5.0,0,5.0,no
2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3,1,6.0,7.0,0,2.0,no
2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,3,1,6.0,7.0,0,4.0,no
2282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,1,5.0,8.0,1,2.0,no
2283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,4,1,5.0,3.0,1,1.0,no
2284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,6.0,9.0,0,3.0,no
2285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,7.0,7.0,0,5.0,no
2286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,6.0,9.0,0,3.0,no
2287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,0,6.0,6.0,0,3.0,no
2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,4,2,5.0,6.0,0,2.0,no
2289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,6.0,8.0,0,3.0,no
2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3,2,6.0,6.0,0,4.0,no
2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,3,1,5.0,8.0,0,1.0,no
2292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,6.0,7.0,0,3.0,no
2293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,1,6.0,6.0,0,3.0,no
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,4,1,6.0,5.0,1,3.0,no
2295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0,4,1,5.0,6.0,0,0.0,no
2296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,4,1,6.0,4.0,0,3.0,no
2297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,6.0,5.0,1,4.0,no
2298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2,2,6.0,6.0,0,2.0,no
2299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,5.0,9.0,0,0.0,no
2300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,6.0,4.0,0,3.0,no
2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,3,1,7.0,7.0,0,6.0,no
2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,3,1,4.0,3.0,0,0.0,no
2303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,5.0,8.0,0,0.0,no
2304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,5.0,9.0,0,1.0,no
2305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,6.0,6.0,0,4.0,no
2306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,6.0,7.0,0,3.0,no
2307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,6.0,7.0,0,2.0,no
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,3,2,7.0,8.0,0,5.0,no
2309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,6.0,7.0,1,4.0,no
2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,4,0,6.0,7.0,0,3.0,no
2311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,2,5.0,6.0,1,2.0,no
2312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3,2,6.0,2.0,1,4.0,no
2313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3,1,6.0,1.0,0,3.0,no
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,4,1,4.0,8.0,1,0.0,no
2315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,5.0,5.0,0,1.0,no
2316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,6.0,6.0,0,3.0,no
2317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,6.0,6.0,0,2.0,no
2318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,4,1,6.0,7.0,0,3.0,no
2319,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,4,1,6.0,5.0,0,3.0,no
2320,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,5.0,5.0,0,2.0,no
2321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,5.0,8.0,0,0.0,no
2322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,6.0,9.0,0,4.0,yes
2323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,3.0,8.0,0,0.0,no
2324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,1,6.0,7.0,0,3.0,no
2325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,6.0,8.0,0,2.0,no
2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,4,1,5.0,6.0,0,1.0,no
2327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,5.0,6.0,0,0.0,no
2328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,4,0,5.0,2.0,0,2.0,no
2329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,3,0,6.0,6.0,0,2.0,no
2330,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,4,1,5.0,9.0,1,1.0,no
2331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,7.0,5.0,1,4.0,no
2332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,0,4.0,9.0,0,0.0,no
2333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,2,6.0,7.0,1,4.0,no
2334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,5.0,9.0,0,1.0,no
2335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,4,2,5.0,9.0,0,2.0,no
2336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,6.0,8.0,0,2.0,no
2337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,4,0,6.0,5.0,0,3.0,no
2338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,5.0,7.0,0,1.0,no
2339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,1,5.0,9.0,0,1.0,no
2340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,5.0,5.0,0,1.0,no
2341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,2,5.0,9.0,0,0.0,no
2342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,1,6.0,8.0,0,4.0,no
2343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,1,6.0,6.0,1,3.0,no
2344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,1,6.0,5.0,0,3.0,no
2345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,6.0,2.0,0,4.0,no
2346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,5.0,5.0,0,2.0,no
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,3,2,6.0,6.0,0,4.0,no
2348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,5.0,9.0,0,0.0,no
2349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,0,7.0,8.0,1,5.0,no
2350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,6.0,7.0,0,4.0,no
2351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,1,5.0,9.0,0,1.0,no
2352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,4,1,6.0,6.0,0,3.0,no
2353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,5.0,6.0,1,1.0,no
2354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,0,6.0,7.0,0,4.0,no
2355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,4,2,5.0,7.0,1,2.0,no
2356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,0,4.0,9.0,0,0.0,no
2357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,3,1,5.0,7.0,0,1.0,no
2358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,2,5.0,8.0,0,2.0,no
2359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3,1,5.0,3.0,0,1.0,no
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,2,1,6.0,7.0,0,3.0,no
2361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,4,1,5.0,4.0,1,1.0,no
2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,3,1,6.0,7.0,1,3.0,no
2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,3,1,6.0,9.0,0,3.0,no
2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2,0,6.0,9.0,0,3.0,no
2365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,5.0,9.0,0,1.0,no
2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,3,0,5.0,9.0,1,1.0,no
2367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,5.0,9.0,0,0.0,no
2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,3,1,6.0,6.0,0,4.0,no
2369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,4,1,6.0,6.0,1,4.0,no
2370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,2,5.0,8.0,0,0.0,no
2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3,0,6.0,5.0,1,3.0,no
2372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,6.0,9.0,0,3.0,no
2373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,3,1,5.0,8.0,0,2.0,no
2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,3,1,6.0,9.0,0,4.0,no
2375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,6.0,9.0,1,3.0,no
2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,3,1,6.0,7.0,0,3.0,no
2377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,5.0,7.0,1,2.0,no
2378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,7.0,3.0,0,5.0,no
2379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,0,5.0,7.0,0,2.0,no
2380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,5.0,7.0,0,0.0,no
2381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,2,6.0,8.0,0,3.0,no
2382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,1,5.0,9.0,0,1.0,no
2383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,2,6.0,6.0,0,4.0,no
2384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,1,6.0,7.0,0,2.0,no
2385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,4.0,8.0,0,0.0,no
2386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,0,6.0,5.0,0,3.0,no
2387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2,6.0,9.0,1,4.0,no
2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,2,2,4.0,9.0,0,0.0,no
2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,3,1,5.0,5.0,0,1.0,no
2390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,4.0,7.0,1,0.0,no
2391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,5.0,9.0,0,1.0,no
2392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,6.0,8.0,1,4.0,no
2393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,4.0,9.0,0,0.0,no
2394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,4,2,6.0,2.0,0,4.0,no
2395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,5.0,9.0,1,1.0,no
2396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,1,6.0,6.0,0,2.0,no
2397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,2,5.0,6.0,1,1.0,no
2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,3,1,4.0,4.0,0,0.0,no
2399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,6.0,6.0,1,2.0,no
2400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,5.0,5.0,0,1.0,no
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,4,1,6.0,7.0,0,3.0,no
2402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2,5.0,8.0,0,1.0,no
2403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,5.0,9.0,0,1.0,no
2404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,6.0,7.0,0,3.0,no
2405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,1,4.0,8.0,0,0.0,no
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,3,2,6.0,6.0,0,3.0,no
2407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,6.0,5.0,0,3.0,no
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,4,0,5.0,8.0,0,1.0,no
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,2,1,4.0,5.0,1,0.0,no
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,3,1,6.0,6.0,1,4.0,no
2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,4,1,5.0,5.0,0,1.0,no
2412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,1,6.0,9.0,0,2.0,no
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,3,1,4.0,9.0,0,0.0,no
2414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,1,6.0,9.0,0,3.0,no
2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,4,2,6.0,7.0,0,3.0,no
2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4.0,3,0,7.0,3.0,1,5.0,no
2417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3,1,6.0,1.0,0,2.0,no
2418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3,1,5.0,3.0,0,1.0,no
2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,4,1,7.0,3.0,0,5.0,no
2420,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,0,6.0,6.0,0,4.0,no
2421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,5.0,9.0,0,1.0,no
2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,3,0,5.0,9.0,0,2.0,no
2423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,0,5.0,7.0,0,2.0,no
2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,3,1,6.0,7.0,1,3.0,no
2425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,4,1,5.0,4.0,0,1.0,no
2426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,3,1,6.0,7.0,0,3.0,no
2427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,5.0,7.0,0,0.0,no
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,3,2,4.0,8.0,0,0.0,no
2429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3,1,6.0,8.0,0,3.0,no
2430,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,1,5.0,8.0,0,1.0,no
2431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,1,5.0,3.0,0,2.0,no
2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,4,1,5.0,8.0,0,0.0,no
2433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,4,1,7.0,2.0,0,5.0,no
2434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4,2,5.0,9.0,0,0.0,no
2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,3,1,5.0,4.0,0,2.0,no
2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,4,1,5.0,8.0,0,2.0,no
